num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2023S026134,7/24/2023,21:40:00,"CALL. ARROYO BUENO, 4",4,17,VILLAVERDE,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,440151147,4466790275,N,NULL
2023S026195,7/25/2023,19:40:00,AVDA. MANZANARES / CALL. SAN POMPEYO,74,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,438712959,4472489725,N,NULL
2023S026202,7/25/2023,22:59:00,CALL. FUENTE CARRANTONA / CALL. CIUDAD ENCANTADA,38A,14,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,NULL,NULL,446588046,4473503041,N,NULL
2023S026227,7/26/2023,9:50:00,"PASEO. EMBARCADERO, 1",1,9,MONCLOA-ARAVACA,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438155509,4474515800,N,NULL
2023S026273,7/26/2023,21:35:00,CALL. CARAMUEL / CALL. VIA CARPETANA,6,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,438296904,4473927597,N,NULL
2023S026329,7/27/2023,20:15:00,PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ,61,7,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441310848,4476915146,N,NULL
2023S026332,7/27/2023,19:25:00,CALL. RAIMUNDO FERNANDEZ VILLAVERDE / PASEO. CASTELLANA,67,6,TETUÁN,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,3,Ingreso superior a 24 horas,441351409,4477507094,N,NULL
2023S026342,7/28/2023,3:10:00,"CALL. GRAN VIA, 1",1,1,CENTRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,440821833,4474511769,N,NULL
2023S026445,7/29/2023,17:18:00,"CALL. TOLEDO, 180",180,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,1,Atención en urgencias sin posterior ingreso,439410388,4472592726,N,NULL
2023S026480,7/29/2023,14:35:00,"PASEO. CAMOENS Y VALERO, 4",4,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,438470335,4475827585,N,NULL
2023S026501,7/30/2023,17:45:00,"CALL. JUAN JOSE MARTINEZ SECO, 44",44,17,VILLAVERDE,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,NULL,NULL,441505827,4467023997,N,NULL
2023S026516,7/31/2023,0:45:00,AVDA. ALBUFERA / CALL. LOPEZ GRASS,91,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,443853709,4471740396,N,NULL
2023S026518,7/30/2023,23:40:00,PLAZA. CIBELES / CALL. ALCALA,2,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441163140,4474539303,N,NULL
2023S026574,7/31/2023,16:20:00,"PASEO FERNÁN NÚNEZ, 1",1,3,RETIRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,441692307,4473487653,N,NULL
2023S026578,7/31/2023,22:50:00,"CALL. JOAQUIN TURINA, 40",40,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,436013741,4469341439,S,NULL
2023S026580,8/1/2023,1:20:00,"CALL. ALCALA, 29",29,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,NULL,NULL,440773064,4474421421,N,NULL
2023S026645,8/2/2023,7:00:00,JUNTO A URGENCIAS MATERNIDAD HOSPITAL LA PAZ,13,8,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Desconocido,NULL,NULL,441593288,4481364856,N,NULL
2023S026645,8/2/2023,7:00:00,JUNTO A URGENCIAS MATERNIDAD HOSPITAL LA PAZ,13,8,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Desconocido,NULL,NULL,441593288,4481364856,N,NULL
2023S026682,8/2/2023,14:30:00,"CALL. SANTA LEONOR, 61",61,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,446645906,4476119831,N,NULL
2023S026685,8/2/2023,18:50:00,PARQUE MADRID RÍO,1,11,CARABANCHEL,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,439168831,4472367872,N,NULL
2023S026715,8/3/2023,8:30:00,PQUE. FUENTE CARRANTONA / CALL. PESCARA,0,14,MORATALAZ,Colisión frontal,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,446852157,4474057532,N,NULL
2023S026715,8/3/2023,8:30:00,PQUE. FUENTE CARRANTONA / CALL. PESCARA,0,14,MORATALAZ,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,446852157,4474057532,N,NULL
2023S026804,8/4/2023,9:45:00,"AVDA. MANZANARES, 38",38,10,LATINA,Colisión frontal,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438652341,4473056713,N,NULL
2023S026804,8/4/2023,9:45:00,"AVDA. MANZANARES, 38",38,10,LATINA,Colisión frontal,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,438652341,4473056713,N,NULL
2023S026804,8/4/2023,9:45:00,"AVDA. MANZANARES, 38",38,10,LATINA,Colisión frontal,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438652341,4473056713,N,NULL
2023S026828,8/4/2023,15:58:00,"CALL. MARQUES DE URQUIJO, 40",40,9,MONCLOA-ARAVACA,Caída,LLuvia intensa,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,438848588,4475646101,N,NULL
2023S026855,8/5/2023,1:10:00,"PASEO INFANTA ISABEL,2",2,3,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,441709680,4473085904,N,NULL
2023S026898,8/5/2023,23:10:00,"CALL. ALCALA, 236",236,15,CIUDAD LINEAL,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,1,Atención en urgencias sin posterior ingreso,444249742,4475898997,N,NULL
2023S026934,8/6/2023,12:01:00,CALL. ANICETO MARINAS / PLAZA. ALMUÑECAR,96,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,438068446,4475516289,N,NULL
2023S026999,8/6/2023,21:30:00,"PASEO. ERMITA DEL SANTO, 18",18,10,LATINA,Atropello a persona,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,438730556,4473588750,N,NULL
2023S026999,8/6/2023,21:30:00,"PASEO. ERMITA DEL SANTO, 18",18,10,LATINA,Atropello a persona,Despejado,Bicicleta,Peatón,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,438730556,4473588750,N,NULL
2023S026999,8/6/2023,21:30:00,"PASEO. ERMITA DEL SANTO, 18",18,10,LATINA,Atropello a persona,Despejado,Bicicleta,Peatón,De 65 a 69 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,438730556,4473588750,N,NULL
2023S027019,8/7/2023,20:30:00,CALL. SAN JUAN DE ORTEGA / CALL. GRAÑON,12,8,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442720218,4484141208,N,NULL
2023S027021,8/7/2023,15:45:00,"PASEO. INFANTA ISABEL, 1",1,3,RETIRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441323225,4473370395,N,NULL
2023S027047,8/8/2023,10:40:00,JUNTO A PARTE DE LA TAPIA ENTRE TORRETA ACCESO ARAVACA Y PARALELA A M503,0,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,1,Atención en urgencias sin posterior ingreso,435066730,4477773243,N,NULL
2023S027105,8/9/2023,13:10:00,"CALL. PRINCIPE DE VERGARA, 128",128,5,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,442458448,4477106646,N,NULL
2023S027141,8/10/2023,9:20:00,"CALL. ALCALA, 53",53,4,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,14,Sin asistencia sanitaria,441268950,4474560130,N,NULL
2023S027157,8/10/2023,13:20:00,FAROLA 34 PARQUE,70,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,NULL,NULL,438269763,4470062752,N,NULL
2023S027177,8/10/2023,17:35:00,"CALL. RICARDO ORTIZ, 84",84,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444217050,4475043193,N,NULL
2023S027184,8/10/2023,22:05:00,CALL. GENERAL RICARDOS / CALL. MANUEL LAMELA,182,11,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,14,Sin asistencia sanitaria,437665662,4470928938,N,NULL
2023S027198,8/11/2023,6:50:00,"AVDA. DEMOCRACIA, 13  CARRIL BICI",13,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,447032137,4470762702,N,NULL
2023S027226,8/11/2023,15:55:00,"IDB. PARQUE CUÑA VERDE, 0",0,19,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,447728098,4473687768,N,NULL
2023S027248,8/11/2023,21:50:00,"CALL. PORTUGALETE, 6",6,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,1,Atención en urgencias sin posterior ingreso,446075283,4475255322,N,NULL
2023S027293,8/12/2023,13:30:00,"AVDA. GRAN VIA DE SAN FRANCISCO, 1",1,1,CENTRO,Colisión lateral,Se desconoce,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439609567,4473177780,N,NULL
2023S027380,8/14/2023,0:12:00,AVDA. ALBUFERA / CALL. SAN CLAUDIO,100,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,445501203,4471053156,N,NULL
2023S027383,8/14/2023,1:55:00,"PASEO. CASTELLANA, 86",86,5,CHAMARTÍN,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441388616,4477144517,N,NULL
2023S027410,8/14/2023,20:25:00,CUSTA. VEGA / PASEO. CIUDAD DE PLASENCIA,3,1,CENTRO,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439206038,4474001637,N,NULL
2023S027418,8/14/2023,23:20:00,CALL. CEBREROS / CALL. HIGUERAS,1,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,436766594,4472932306,N,NULL
2023S027431,8/15/2023,11:10:00,CALL. CONVENIO / CALL. MARIA ENCINAS,41,13,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,442980835,4471318497,N,NULL
2023S027489,8/16/2023,23:00:00,PLAZA. CARLOS CAMBRONERO / CALL. SAN ROQUE,1,1,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,NULL,NULL,440255572,4474939552,N,NULL
2023S027520,8/17/2023,14:28:00,"AVDA. COMPLUTENSE, 40",40,9,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,438190727,4478430208,N,NULL
2023S027524,8/17/2023,15:17:00,PLAZA. CEBADA / CALL. TOLEDO,1,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,NULL,NULL,439882054,4473647505,N,NULL
2023S027567,8/18/2023,14:45:00,"CALL. SESEÑA, 79",79,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,435051026,4472110138,N,NULL
2023S027581,8/18/2023,20:30:00,"PSRL. CALLE DEL VADO, 0",0,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,NULL,NULL,441021398,4470792378,N,NULL
2023S027598,8/19/2023,2:40:00,PLAZA. PUERTA DEL ANGEL / AVDA. PORTUGAL,2,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,438072174,4474034668,N,NULL
2023S027613,8/19/2023,10:20:00,CALLE MAYOR 88,88,1,CENTRO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439492505,4474076423,N,NULL
2023S027660,8/20/2023,12:10:00,"CALL. VERSALLES, 123",123,20,SAN BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,447932995,4474267600,N,NULL
2023S027740,8/21/2023,23:45:00,CALL. SEGOVIA / RONDA. SEGOVIA,41,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,439202160,4473947468,N,NULL
2023S027752,8/22/2023,9:18:00,"AVDA. MONTE IGUELDO, 89",89,13,PUENTE DE VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443124642,4471530690,N,NULL
2023S027791,8/22/2023,21:43:00,"PQUE. PINAR DE LA ELIPA, 0",0,15,CIUDAD LINEAL,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Hombre,2,Ingreso inferior o igual a 24 horas,444434994,4474468134,N,NULL
2023S027795,8/22/2023,21:20:00,AVDA. GRAN VIA DE VILLAVERDE / CALL. CARMELITAS,14,17,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441941362,4466966333,N,NULL
2023S027809,8/23/2023,9:20:00,GTA. LUXEMBURGO / CALL. RIBERA DEL SENA,2,21,BARAJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,3,Ingreso superior a 24 horas,447419114,4479353024,N,NULL
2023S027852,8/23/2023,20:15:00,CALL. JOSE ARCONES GIL / CALL. DOCTOR CIRAJAS,26,15,CIUDAD LINEAL,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,445833330,4476236576,N,NULL
2023S027855,8/23/2023,23:30:00,"CALL. VALMOJADO, 293",293,10,LATINA,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,NULL,NULL,435506496,4470862205,N,NULL
2023S027913,8/25/2023,10:10:00,"AVDA. POBLADOS, 167",167,12,USERA,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Hombre,2,Ingreso inferior o igual a 24 horas,439893946,4469302219,N,NULL
2023S027918,8/25/2023,11:18:00,"CALL. HERMANOS GARCIA NOBLEJAS, 129",129,20,SAN BLAS-CANILLEJAS,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,446992135,4474543833,N,NULL
2023S027954,8/24/2023,20:10:00,AVDA. PORTUGAL / PLAZA. PUERTA DEL ANGEL,3,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Mujer,1,Atención en urgencias sin posterior ingreso,438088045,4474043831,N,NULL
2023S027972,8/26/2023,5:45:00,"CALL. HUERTAS, 12",12,1,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,1,Atención en urgencias sin posterior ingreso,440560307,4473942025,N,NULL
2023S027978,8/26/2023,9:25:00,PASEO. CASTELLANA / CALL. ZURBARAN,23,7,CHAMBERÍ,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,2,Ingreso inferior o igual a 24 horas,441511867,4475645654,N,NULL
2023S027980,8/26/2023,11:00:00,CALL. GALEON / CALL. CARABELA,13,21,BARAJAS,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,450304066,4478469465,N,NULL
2023S028048,8/27/2023,22:00:00,"PASEO. QUINCE DE MAYO, 25",25,11,CARABANCHEL,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,2,Ingreso inferior o igual a 24 horas,438777381,4472297076,N,NULL
2023S028054,8/28/2023,0:14:00,CALL. ATOCHA / CALL. SANTA INES,104,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,441002119,4473546255,N,NULL
2023S028054,8/28/2023,0:14:00,CALL. ATOCHA / CALL. SANTA INES,104,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,3,Ingreso superior a 24 horas,441002119,4473546255,N,NULL
2023S028069,8/27/2023,14:46:00,CALL. MARQUES DE URQUIJO / CALL. FERRAZ,38,9,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1,Atención en urgencias sin posterior ingreso,438883445,4475658479,N,NULL
2023S028085,8/28/2023,12:30:00,CALL. FRANCOS RODRIGUEZ / GTA. ROCIO DURCAL,69,9,MONCLOA-ARAVACA,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,439649160,4478770509,N,NULL
2023S028088,8/28/2023,13:45:00,"PASEO. VIRGEN DEL PUERTO, 7",7,2,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,438816899,4473889347,N,NULL
2023S028128,8/29/2023,8:15:00,"CALL. JUAN BRAVO, 70",70,4,SALAMANCA,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,442927128,4475951656,N,NULL
2023S028149,8/29/2023,15:20:00,CALL. MAQUINILLA / CALL. TRANVIA BLANCO,26,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,1,Atención en urgencias sin posterior ingreso,445989612,4470222426,N,NULL
2023S028206,8/30/2023,10:10:00,IDB. AVENIDA DE LOS ROSALES / CTRA. M-301,0,17,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,1,Atención en urgencias sin posterior ingreso,443347583,4465404008,N,NULL
2023S028217,8/30/2023,15:49:00,"PASEO. CASTELLANA, 59",59,7,CHAMBERÍ,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,NULL,NULL,441360804,4476710399,N,NULL
2023S028219,8/30/2023,16:45:00,"PASEO. CASTELLANA, 72",72,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,441442981,4476652204,N,NULL
2023S028220,8/30/2023,16:35:00,"AVDA. LOS ROSALES, 113",113,17,VILLAVERDE,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442262258,4467240059,N,NULL
2023S028288,8/30/2023,19:45:00,"PASEO. AZUL, 2",2,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,437936695,4474947810,N,NULL
2023S028288,8/30/2023,19:45:00,"PASEO. AZUL, 2",2,9,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,437936695,4474947810,N,NULL
2023S028300,8/31/2023,13:55:00,"CALL. BRAVO MURILLO, 257",257,6,TETUÁN,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440674349,4478976505,N,NULL
2023S028315,8/31/2023,19:45:00,"PLAZA. EMPERADOR CARLOS V, 1",1,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,3,Ingreso superior a 24 horas,441313644,4473357925,N,NULL
2023S028324,8/31/2023,21:10:00,CALL. ALCALDE SAINZ DE BARANDA / CALL. ANTONIO CASERO,107,3,RETIRO,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,2,Ingreso inferior o igual a 24 horas,443561575,4474510038,N,NULL
2023S028335,8/31/2023,22:35:00,CALLE ALFONSO XII 58,58,3,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,441563762,4473448648,N,NULL
2023S028384,9/1/2023,17:45:00,CALL. SAN HILARIO / CALL. GONZALO TORRENTE BALLESTER,5,20,SAN BLAS-CANILLEJAS,Colisión frontal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,NULL,NULL,448607035,4477423621,N,NULL
2023S028385,9/1/2023,17:40:00,AVDA. LOGROÑO / CALL. MANUEL AZAÑA,14,16,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,448617921,4478199029,N,NULL
2023S028410,9/1/2023,19:35:00,"CALL. FERNANDO GABRIEL, 2",2,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 10 a 14 años,Hombre,NULL,NULL,445757351,4475077715,N,NULL
2023S028456,9/2/2023,10:30:00,AVDA. LA GAVIA / AVDA. CERRO MILANO,72,18,VILLA DE VALLECAS,Colisión lateral,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447669493,4468754413,N,NULL
2023S028474,9/1/2023,21:30:00,"CALL. PUERTO DE SANTA MARIA, 50",50,16,HORTALEZA,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,444764824,4478863609,N,NULL
2023S028587,9/3/2023,21:00:00,AVDA. GRAN VIA DEL ESTE / AVDA. AURORA BOREAL,1,19,VICÁLVARO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 10 a 14 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,448963590,4472116897,N,NULL
2023S028587,9/3/2023,21:00:00,AVDA. GRAN VIA DEL ESTE / AVDA. AURORA BOREAL,1,19,VICÁLVARO,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 15 a 17 años,Hombre,14,Sin asistencia sanitaria,448963590,4472116897,N,NULL
2023S028653,9/4/2023,20:10:00,"AVDA. ALBUFERA, 6",6,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,443241518,4472159639,N,NULL
2023S028675,9/5/2023,11:22:00,AVDA. CANILLEJAS A VICALVARO / C/SOFIA,193,20,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,448182628,4474365984,N,NULL
2023S028691,9/5/2023,17:10:00,CALL. MENDEZ ALVARO / CALL. RETAMA,83,2,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,442547756,4471641303,N,NULL
2023S028737,9/6/2023,10:00:00,CALL. ALENZA / CALL. CRISTOBAL BORDIU,16,7,CHAMBERÍ,Colisión lateral,Nublado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,440580737,4477173634,N,NULL
2023S028741,9/6/2023,9:00:00,CALL. PRINCIPE DE VERGARA / CALL. JORGE JUAN,7,4,SALAMANCA,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,442298868,4475005409,N,NULL
2023S028755,9/5/2023,20:18:00,"CTRA. BOADILLA DEL MONTE, 51",51,10,LATINA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,2,Ingreso inferior o igual a 24 horas,434489892,4472370119,N,NULL
2023S028787,9/6/2023,19:10:00,"PASEO. VIRGEN DEL PUERTO, 1",1,1,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,438901937,4474475795,N,NULL
2023S028803,9/6/2023,23:56:00,CALL. ANASTASIO AROCA / CALL. CLARA DEL REY,3,5,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442940213,4476904838,N,NULL
